Posted On,BHK,Rent,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-06-30,3,55000,1100.0,3,False,True,15,16.0,True,False,False,False,False,False,True,False,False
2022-05-18,4,1000000,3064.0,4,True,False,18,45.0,True,False,False,False,False,False,True,False,True
2022-05-19,2,40000,650.0,2,True,False,15,15.0,True,False,False,False,False,False,True,True,False
2022-07-09,3,130000,1450.0,5,True,False,9,10.0,True,False,False,False,False,False,True,True,False
2022-06-30,2,75000,720.0,2,True,False,6,14.0,True,False,False,False,False,False,True,True,False
2022-06-20,2,23000,670.0,2,True,False,1,20.0,False,True,False,False,False,False,True,True,False
2022-07-09,3,200000,1350.0,3,False,False,1,5.0,True,False,False,False,False,False,True,False,False
2022-07-09,3,55000,925.0,2,False,True,16,36.0,True,False,False,False,False,False,True,False,False
2022-07-09,4,80000,1450.0,4,False,True,30,44.0,True,False,False,False,False,False,True,True,False
2022-07-06,3,220000,1550.0,3,False,False,30,37.0,True,False,False,False,False,False,True,True,False
2022-07-07,1,40000,420.0,2,True,False,5,7.0,True,False,False,False,False,False,True,False,True
2022-07-06,2,35000,650.0,2,False,True,5,8.0,True,False,False,False,False,False,True,True,False
2022-05-31,2,33003,700.0,2,False,False,3,7.0,True,False,False,False,False,False,True,False,True
2022-05-19,5,450000,3400.0,5,True,False,2,5.0,True,False,False,False,False,False,True,True,False
2022-07-07,2,65000,935.0,2,True,False,2,4.0,False,True,False,False,False,False,True,True,False
2022-05-30,2,45000,980.0,2,True,False,0,5.0,True,False,False,False,False,False,True,True,False
2022-05-17,4,280000,2800.0,4,False,False,2,9.0,True,False,False,False,False,False,True,False,True
2022-05-14,2,55000,700.0,3,False,False,4,6.0,True,False,False,False,False,False,True,False,False
2022-05-19,2,56000,720.0,2,True,False,12,22.0,True,False,False,False,False,False,True,True,False
2022-07-09,2,55000,750.0,2,True,False,1,7.0,True,False,False,False,False,False,True,False,False
2022-05-31,2,28000,700.0,2,False,False,4,12.0,True,False,False,False,False,False,True,True,False
2022-05-31,2,150000,1000.0,3,True,False,4,9.0,True,False,False,False,False,False,True,True,False
2022-06-12,5,300000,3000.0,5,False,False,2,22.0,True,False,False,False,False,False,True,True,False
2022-07-02,1,50000,413.0,1,False,False,5,6.0,True,False,False,False,False,False,True,True,False
2022-05-22,4,180000,1755.0,4,True,False,6,18.0,True,False,False,False,False,False,True,False,True
2022-05-31,3,190000,1850.0,4,True,False,35,55.0,True,False,False,False,False,False,True,False,False
2022-05-06,2,8000,890.0,2,False,True,4,4.0,True,False,False,False,False,False,True,True,False
2022-06-23,3,75000,1200.0,3,True,False,5,12.0,True,False,False,False,False,False,True,True,False
2022-06-16,3,83000,1100.0,3,False,False,9,20.0,True,False,False,False,False,False,True,False,False
2022-07-07,1,32000,420.0,2,True,False,1,3.0,True,False,False,False,False,False,True,False,True
2022-07-06,2,39000,630.0,2,False,True,6,7.0,True,False,False,False,False,False,True,False,True
2022-06-03,4,150000,1705.0,3,True,False,16,29.0,True,False,False,False,False,False,True,False,True
2022-06-23,3,190000,1300.0,3,False,False,1,7.0,True,False,False,False,False,False,True,False,False
2022-06-08,3,160000,1355.0,3,False,False,30,45.0,True,False,False,False,False,False,True,True,False
2022-06-20,1,25000,450.0,2,True,False,5,7.0,True,False,False,False,False,False,True,False,False
2022-05-27,3,90000,1350.0,3,False,True,5,12.0,True,False,False,False,False,False,True,False,True
2022-05-14,2,95000,825.0,2,False,False,17,22.0,True,False,False,False,False,False,True,False,False
2022-07-04,1,30000,550.0,1,True,False,2,4.0,False,True,False,False,False,False,True,True,False
2022-05-25,1,18500,430.0,1,False,True,5,7.0,True,False,False,False,False,False,True,False,True
2022-06-16,1,18000,320.0,1,False,False,5,7.0,True,False,False,False,False,False,True,True,False
2022-06-23,3,75000,1100.0,3,True,False,4,12.0,True,False,False,False,False,False,True,True,False
2022-05-14,4,150000,1460.0,4,True,False,11,13.0,True,False,False,False,False,False,True,True,False
2022-06-12,3,100000,1250.0,3,False,False,6,18.0,True,False,False,False,False,False,True,True,False
2022-06-28,2,170000,1000.0,3,False,False,5,9.0,True,False,False,False,False,False,True,True,False
2022-07-07,2,45000,710.0,2,False,True,8,16.0,True,False,False,False,False,False,True,True,False
2022-07-09,3,200000,1350.0,3,False,False,1,5.0,True,False,False,False,False,False,True,False,False
2022-06-23,2,20000,400.0,1,False,False,3,3.0,True,False,False,False,False,False,True,True,False
2022-07-07,3,85000,1000.0,4,True,False,16,25.0,True,False,False,False,False,False,True,True,False
2022-07-06,3,130000,1500.0,3,False,True,7,12.0,True,False,False,False,False,False,True,False,True
2022-07-09,1,40000,500.0,1,True,False,3,6.0,False,True,False,False,False,False,True,True,False
2022-06-30,4,250000,2000.0,4,False,False,33,42.0,True,False,False,False,False,False,True,False,False
2022-04-29,1,15000,225.0,1,False,True,0,4.0,True,False,False,False,False,False,True,False,False
2022-05-13,2,40000,650.0,2,False,False,12,19.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,48000,670.0,2,True,False,4,16.0,True,False,False,False,False,False,True,False,True
2022-05-31,2,15000,610.0,1,True,False,0,6.0,True,False,False,False,False,False,True,False,False
2022-07-01,1,28000,400.0,2,False,False,1,5.0,True,False,False,False,False,False,True,True,False
2022-06-18,1,25000,340.0,1,False,True,13,23.0,True,False,False,False,False,False,True,True,False
2022-05-23,2,34000,471.0,2,True,False,9,38.0,True,False,False,False,False,False,True,False,False
2022-06-03,1,75000,550.0,2,False,False,6,8.0,True,False,False,False,False,False,True,True,False
2022-05-19,2,45000,630.0,1,True,False,8,13.0,True,False,False,False,False,False,True,True,False
2022-05-27,1,35000,500.0,2,True,False,1,8.0,False,True,False,False,False,False,True,True,False
2022-07-06,1,32000,400.0,1,False,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-07-04,2,17000,1000.0,2,False,True,3,7.0,False,True,False,False,False,False,True,True,False
2022-06-20,4,230000,1528.0,4,False,True,65,76.0,True,False,False,False,False,False,True,False,True
2022-05-17,2,35000,650.0,2,True,False,5,7.0,True,False,False,False,False,False,True,True,False
2022-05-31,1,8500,500.0,1,False,True,6,7.0,True,False,False,False,False,False,True,False,False
2022-05-19,3,80000,850.0,2,True,False,19,30.0,True,False,False,False,False,False,True,True,False
2022-05-14,1,55000,550.0,1,True,False,13,14.0,True,False,False,False,False,False,True,False,False
2022-06-12,1,25000,430.0,2,False,True,7,21.0,True,False,False,False,False,False,True,False,True
2022-07-01,3,40000,1030.0,3,False,False,10,14.0,True,False,False,False,False,False,True,False,True
2022-06-27,1,15500,250.0,1,False,True,11,24.0,True,False,False,False,False,False,True,True,False
2022-07-06,1,45000,500.0,2,False,True,9,16.0,True,False,False,False,False,False,True,False,False
2022-07-07,4,180000,1750.0,4,True,False,9,31.0,True,False,False,False,False,False,True,False,False
2022-07-06,2,51000,985.0,2,False,True,7,15.0,True,False,False,False,False,False,True,True,False
2022-06-20,3,60000,1050.0,3,False,True,12,13.0,True,False,False,False,False,False,True,False,False
2022-05-23,2,36000,700.0,2,False,True,4,15.0,True,False,False,False,False,False,True,True,False
2022-06-24,3,180000,1200.0,3,True,False,10,12.0,True,False,False,False,False,False,True,True,False
2022-06-23,3,75000,1000.0,3,False,False,6,12.0,True,False,False,False,False,False,True,True,False
2022-06-20,2,8000,550.0,2,False,True,3,9.0,True,False,False,False,False,False,True,False,True
2022-05-10,3,50000,806.0,2,True,False,2,4.0,False,True,False,False,False,False,True,True,False
2022-07-09,3,100000,1400.0,3,False,False,22,30.0,True,False,False,False,False,False,True,True,False
2022-07-07,1,16500,470.0,2,True,False,11,14.0,True,False,False,False,False,False,True,False,True
2022-05-31,1,4500,475.0,1,False,True,3,4.0,False,True,False,False,False,False,True,True,False
2022-07-07,2,34000,583.0,2,False,True,10,23.0,True,False,False,False,False,False,True,False,True
2022-06-16,2,32000,475.0,2,False,True,8,12.0,True,False,False,False,False,False,True,False,False
2022-05-12,2,50000,900.0,2,False,False,1,8.0,True,False,False,False,False,False,True,False,True
2022-07-07,1,24000,500.0,1,True,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,62000,806.0,3,False,True,3,58.0,True,False,False,False,False,False,True,True,False
2022-07-07,1,100000,400.0,1,False,False,9,10.0,True,False,False,False,False,False,True,True,False
2022-04-29,1,21000,650.0,2,True,False,6,10.0,False,True,False,False,False,False,True,True,False
2022-04-29,1,27000,550.0,2,True,False,4,15.0,False,True,False,False,False,False,True,True,False
2022-06-30,1,10000,390.0,1,False,True,3,4.0,True,False,False,False,False,False,True,True,False
2022-06-30,2,90000,994.0,2,True,False,2,2.0,True,False,False,False,False,False,True,True,False
2022-05-31,1,8000,520.0,2,True,False,6,8.0,False,True,False,False,False,False,True,True,False
2022-06-15,1,75000,575.0,1,True,False,1,9.0,True,False,False,False,False,False,True,False,True
2022-07-09,3,230000,2750.0,3,False,True,53,60.0,True,False,False,False,False,False,True,True,False
2022-06-13,1,15000,470.0,2,True,False,5,22.0,True,False,False,False,False,False,True,False,True
2022-07-06,4,260000,2500.0,4,True,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-07-09,3,62000,1100.0,3,True,False,15,22.0,True,False,False,False,False,False,True,False,True
2022-06-27,1,43500,480.0,2,False,False,6,7.0,True,False,False,False,False,False,True,True,False
2022-05-27,2,62000,750.0,2,False,True,12,16.0,True,False,False,False,False,False,True,True,False
2022-05-27,4,400000,2424.0,5,True,False,5,14.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,77500,724.0,2,True,False,19,21.0,True,False,False,False,False,False,True,False,False
2022-05-19,1,30000,600.0,1,False,False,5,5.0,True,False,False,False,False,False,True,True,False
2022-06-23,3,110000,1076.0,2,True,False,9,40.0,True,False,False,False,False,False,True,True,False
2022-04-29,1,20000,800.0,2,False,True,3,4.0,False,True,False,False,False,False,True,True,False
2022-07-06,3,150000,1300.0,3,True,False,6,7.0,True,False,False,False,False,False,True,True,False
2022-07-04,1,55000,500.0,2,False,True,1,7.0,True,False,False,False,False,False,True,True,False
2022-06-22,2,70000,700.0,2,True,False,0,8.0,True,False,False,False,False,False,True,False,False
2022-05-23,2,65000,700.0,2,False,False,4,9.0,True,False,False,False,False,False,True,False,False
2022-07-09,3,310000,2170.0,4,True,False,44,75.0,True,False,False,False,False,False,True,True,False
2022-06-17,1,18000,225.0,2,False,True,18,24.0,True,False,False,False,False,False,True,False,False
2022-06-23,1,48000,485.0,2,False,False,8,17.0,True,False,False,False,False,False,True,True,False
2022-04-29,1,10000,225.0,1,False,True,7,8.0,False,True,False,False,False,False,True,True,False
2022-06-16,1,32000,478.0,2,True,False,4,11.0,True,False,False,False,False,False,True,True,False
2022-05-10,3,32000,1200.0,3,True,False,4,5.0,False,True,False,False,False,False,True,True,False
2022-07-07,2,36000,620.0,2,True,False,3,14.0,True,False,False,False,False,False,True,False,True
2022-06-08,1,22000,280.0,1,False,True,3,7.0,True,False,False,False,False,False,True,True,False
2022-06-20,1,5500,385.0,1,False,True,3,9.0,True,False,False,False,False,False,True,False,True
2022-05-25,3,15000,704.0,2,False,True,5,17.0,True,False,False,False,False,False,True,True,False
2022-04-29,2,40000,710.0,2,False,True,3,4.0,True,False,False,False,False,False,True,True,False
2022-04-29,1,28000,525.0,1,False,True,2,8.0,False,True,False,False,False,False,True,True,False
2022-06-30,1,11000,390.0,1,True,False,0,4.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,40000,755.0,2,True,False,12,31.0,True,False,False,False,False,False,True,False,False
2022-05-27,2,45000,700.0,2,False,True,3,7.0,True,False,False,False,False,False,True,True,False
2022-06-10,2,180000,1000.0,3,True,False,6,10.0,True,False,False,False,False,False,True,False,False
2022-06-24,3,160000,2000.0,3,False,False,-2,30.0,True,False,False,False,False,False,True,False,True
2022-07-01,2,36000,650.0,2,False,True,3,4.0,True,False,False,False,False,False,True,False,True
2022-06-30,1,59000,470.0,1,True,False,26,42.0,True,False,False,False,False,False,True,False,False
2022-06-30,1,40000,450.0,2,True,False,3,8.0,True,False,False,False,False,False,True,True,False
2022-05-10,2,40000,625.0,2,True,False,6,10.0,False,True,False,False,False,False,True,True,False
2022-05-23,2,72000,700.0,2,False,False,3,9.0,True,False,False,False,False,False,True,False,False
2022-07-07,2,40000,600.0,2,False,True,4,10.0,True,False,False,False,False,False,True,False,True
2022-06-11,2,16000,600.0,1,False,True,2,3.0,True,False,False,False,False,False,True,False,True
2022-06-27,2,50000,1100.0,4,False,False,14,22.0,False,True,False,False,False,False,True,True,False
2022-05-27,1,24000,370.0,1,True,False,5,8.0,True,False,False,False,False,False,True,False,True
2022-07-09,2,65000,950.0,2,True,False,2,45.0,True,False,False,False,False,False,True,True,False
2022-07-07,2,33000,825.0,2,False,True,12,13.0,False,True,False,False,False,False,True,True,False
2022-06-16,2,27000,650.0,2,False,True,2,7.0,True,False,False,False,False,False,True,False,False
2022-06-14,2,52000,750.0,2,True,False,2,9.0,True,False,False,False,False,False,True,True,False
2022-06-29,3,95000,900.0,3,True,False,4,9.0,True,False,False,False,False,False,True,False,True
2022-07-06,2,68000,805.0,3,True,False,12,68.0,True,False,False,False,False,False,True,True,False
2022-07-09,2,48000,742.0,2,False,True,17,36.0,True,False,False,False,False,False,True,False,True
2022-06-30,2,32000,550.0,2,True,False,4,7.0,True,False,False,False,False,False,True,True,False
2022-06-13,2,42000,745.0,2,True,False,10,11.0,True,False,False,False,False,False,True,True,False
2022-05-31,2,60000,800.0,2,False,False,2,7.0,True,False,False,False,False,False,True,False,True
2022-06-12,3,51500,1265.0,3,False,True,10,28.0,True,False,False,False,False,False,True,False,True
2022-07-09,3,130000,1800.0,3,False,True,10,16.0,False,True,False,False,False,False,True,True,False
2022-06-27,1,25000,325.0,1,False,False,17,24.0,True,False,False,False,False,False,True,True,False
2022-07-09,2,85000,902.0,2,True,False,41,41.0,True,False,False,False,False,False,True,True,False
2022-07-06,3,98000,1233.0,4,True,False,14,68.0,True,False,False,False,False,False,True,True,False
2022-06-12,2,100000,750.0,2,False,False,0,6.0,False,True,False,False,False,False,True,True,False
2022-05-21,2,65000,600.0,2,False,True,14,17.0,True,False,False,False,False,False,True,False,False
2022-06-24,1,23000,500.0,1,False,True,3,9.0,False,True,False,False,False,False,True,True,False
2022-07-02,2,40000,600.0,2,False,True,15,20.0,True,False,False,False,False,False,True,True,False
2022-06-23,3,45000,950.0,3,False,True,15,17.0,True,False,False,False,False,False,True,True,False
2022-06-27,1,40000,680.0,4,False,False,5,7.0,False,True,False,False,False,False,True,True,False
2022-07-07,1,23500,400.0,1,False,True,1,7.0,True,False,False,False,False,False,True,True,False
2022-07-07,4,250000,2120.0,5,False,False,46,76.0,True,False,False,False,False,False,True,True,False
2022-07-01,3,110000,1350.0,4,True,False,12,20.0,True,False,False,False,False,False,True,False,False
2022-06-20,3,150000,1600.0,3,True,False,6,7.0,True,False,False,False,False,False,True,True,False
2022-06-03,1,22000,430.0,1,False,True,4,6.0,True,False,False,False,False,False,True,False,True
2022-07-09,4,150000,1937.0,5,True,False,20,30.0,True,False,False,False,False,False,True,True,False
2022-06-07,2,75000,700.0,3,True,False,4,7.0,True,False,False,False,False,False,True,False,False
2022-05-22,2,41000,780.0,2,False,True,14,18.0,True,False,False,False,False,False,True,True,False
2022-06-02,4,150000,1300.0,4,True,False,5,13.0,True,False,False,False,False,False,True,True,False
2022-06-20,3,150000,1350.0,3,True,False,18,32.0,True,False,False,False,False,False,True,True,False
