Posted On,BHK,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-06-25,1,450.0,1,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-06,3,1600.0,3,False,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-06-22,2,1000.0,2,False,False,1,1.0,False,True,False,False,False,True,False,True,False
2022-07-03,3,1800.0,3,True,False,18,19.0,True,False,False,False,False,False,False,True,False
2022-06-22,2,750.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-07-07,3,2150.0,3,True,False,3,6.0,False,True,False,False,False,False,False,False,False
2022-06-14,2,1000.0,2,False,True,3,4.0,False,True,False,False,True,False,False,True,False
2022-07-07,1,463.0,2,False,False,5,7.0,True,False,False,False,False,False,True,True,False
2022-06-12,1,100.0,1,False,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-06-20,2,1000.0,2,True,False,1,3.0,True,False,False,False,False,True,False,True,False
2022-05-24,1,400.0,1,True,False,2,3.0,True,False,False,False,False,False,False,True,False
2022-05-10,2,650.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-06-03,2,600.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-23,2,1000.0,2,True,False,1,3.0,True,False,False,False,True,False,False,False,True
2022-06-24,3,1000.0,3,False,False,1,2.0,True,False,False,False,False,False,False,True,False
2022-05-30,2,950.0,1,True,False,2,2.0,False,True,False,True,False,False,False,False,False
2022-07-09,3,1100.0,3,True,False,15,22.0,True,False,False,False,False,False,True,False,True
2022-05-29,2,1200.0,2,True,False,0,3.0,False,True,False,False,True,False,False,True,False
2022-06-17,1,200.0,1,False,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-05-01,2,700.0,2,False,True,0,2.0,False,True,True,False,False,False,False,True,False
2022-05-06,2,927.0,2,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-06-17,2,84.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-13,2,700.0,2,True,False,4,7.0,True,False,False,False,False,False,True,True,False
2022-07-01,2,60.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-15,2,1550.0,2,False,False,0,13.0,False,True,False,False,True,False,False,False,True
2022-07-02,3,1800.0,3,False,True,5,5.0,True,False,False,False,True,False,False,True,False
2022-05-19,1,508.0,2,True,False,16,18.0,True,False,False,False,False,False,True,True,False
2022-06-09,3,1350.0,3,False,False,11,28.0,True,False,False,False,False,False,True,True,False
2022-05-15,3,1700.0,6,False,False,0,1.0,True,False,True,False,False,False,False,True,False
2022-04-25,2,1000.0,3,True,False,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-23,2,750.0,2,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-14,2,720.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-05-17,3,1073.0,3,True,False,8,20.0,True,False,False,False,False,False,True,True,False
2022-06-14,2,850.0,1,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-07-07,1,520.0,1,False,False,0,4.0,False,True,False,True,False,False,False,True,False
2022-06-14,3,1600.0,4,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-07-08,2,700.0,2,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-04-29,1,649.0,1,False,True,3,3.0,False,True,False,False,False,False,True,True,False
2022-06-02,6,1800.0,6,False,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-06-23,3,1800.0,3,False,True,0,1.0,True,False,False,False,True,False,False,True,False
2022-05-23,1,300.0,1,True,False,2,2.0,False,True,True,False,False,False,False,True,False
2022-07-09,2,888.0,2,False,False,12,20.0,True,False,False,False,False,False,True,True,False
2022-05-06,2,1000.0,2,True,False,2,2.0,False,True,True,False,False,False,False,True,False
2022-06-28,1,620.0,2,True,False,6,8.0,False,True,False,False,False,False,True,True,False
2022-07-02,3,1500.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,1100.0,2,False,True,1,2.0,True,False,True,False,False,False,False,False,False
2022-06-28,2,1150.0,2,False,True,1,4.0,False,True,False,True,False,False,False,False,False
2022-07-06,3,1800.0,2,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-04,2,580.0,1,True,False,0,3.0,True,False,False,False,False,False,False,False,False
2022-06-29,2,1205.0,2,False,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-06-12,2,1190.0,2,True,False,3,4.0,True,False,False,False,False,False,False,False,False
2022-07-01,1,250.0,1,False,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-07-06,2,724.0,2,True,False,19,21.0,True,False,False,False,False,False,True,False,False
2022-07-09,3,1600.0,3,True,False,18,27.0,True,False,False,False,False,False,True,False,True
2022-07-06,2,1100.0,2,False,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-06-08,2,1200.0,1,True,False,0,4.0,False,True,False,False,False,False,False,True,False
2022-06-04,1,350.0,1,False,True,5,16.0,True,False,False,False,False,False,True,True,False
2022-06-06,3,1600.0,2,False,True,0,3.0,True,False,False,False,False,True,False,False,False
2022-05-22,2,1000.0,2,False,True,1,1.0,True,False,False,False,False,False,False,False,False
2022-07-08,2,800.0,1,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-05-27,2,1110.0,2,False,True,1,2.0,True,False,False,False,False,False,False,False,False
2022-05-27,5,4500.0,5,False,False,7,20.0,True,False,False,False,False,False,True,False,False
2022-06-12,1,430.0,2,False,True,7,21.0,True,False,False,False,False,False,True,False,True
2022-05-15,2,700.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-05,2,1400.0,2,False,False,0,1.0,False,True,False,False,True,False,False,True,False
2022-05-29,3,2700.0,2,False,False,8,10.0,False,True,True,False,False,False,False,False,False
2022-06-25,2,1000.0,2,True,False,5,6.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,800.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-05-25,2,1150.0,2,False,False,5,6.0,False,True,False,False,True,False,False,True,False
2022-07-03,2,600.0,1,True,False,1,2.0,True,False,True,False,False,False,False,True,False
2022-07-07,2,650.0,2,False,True,4,10.0,True,False,False,False,False,False,True,False,True
2022-05-01,2,1100.0,2,False,True,2,3.0,True,False,False,False,True,False,False,True,False
2022-06-08,2,600.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-05-31,4,2550.0,4,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-07-02,4,4800.0,4,True,False,11,19.0,True,False,False,False,False,False,False,True,False
2022-07-06,2,1100.0,2,False,True,0,4.0,True,False,True,False,False,False,False,True,False
2022-06-25,2,900.0,2,True,False,0,1.0,False,True,True,False,False,False,False,True,False
2022-05-23,2,700.0,2,False,True,2,3.0,False,True,False,False,False,False,False,True,False
2022-05-27,1,450.0,2,False,False,5,8.0,True,False,False,False,False,False,True,False,True
2022-07-09,2,777.0,2,False,False,19,22.0,True,False,False,False,False,False,True,True,False
2022-06-09,2,425.0,1,False,True,2,3.0,True,False,False,False,False,True,False,True,False
2022-05-18,3,3250.0,4,False,False,2,6.0,True,False,False,False,False,False,False,True,False
2022-06-21,2,558.0,2,False,True,3,3.0,True,False,False,False,False,True,False,True,False
2022-07-08,2,1200.0,2,False,False,2,25.0,False,True,False,False,True,False,False,True,False
2022-06-23,2,1105.0,2,False,False,1,4.0,True,False,False,False,False,False,False,True,False
2022-06-16,3,1425.0,4,False,False,9,35.0,True,False,False,False,False,False,True,False,False
2022-06-06,3,1100.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-08,3,600.0,3,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-29,3,2000.0,3,False,True,1,3.0,False,True,True,False,False,False,False,True,False
2022-05-04,2,800.0,2,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-06-16,1,415.0,2,True,False,15,22.0,True,False,False,False,False,False,True,True,False
2022-06-18,4,300.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-14,2,700.0,2,False,True,1,3.0,False,True,True,False,False,False,False,True,False
2022-05-22,2,720.0,2,False,True,-2,22.0,True,False,False,False,False,False,True,True,False
2022-07-06,3,1680.0,3,True,False,7,19.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,890.0,2,False,True,2,2.0,False,True,True,False,False,False,False,False,True
2022-05-20,1,550.0,1,False,True,0,1.0,False,True,True,False,False,False,False,True,False
2022-05-05,3,1350.0,3,True,False,1,7.0,False,True,False,True,False,False,False,False,True
2022-07-01,2,650.0,2,False,True,3,4.0,True,False,False,False,False,False,True,False,True
2022-04-29,2,650.0,2,False,True,0,4.0,False,True,False,False,False,False,True,True,False
2022-06-16,2,650.0,2,False,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-05-15,1,700.0,2,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-13,2,1200.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-23,4,2000.0,3,False,False,0,2.0,False,True,False,False,False,False,False,True,False
2022-05-14,2,650.0,2,True,False,10,20.0,True,False,False,False,False,False,True,True,False
2022-07-04,4,2700.0,4,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-06,2,750.0,2,False,False,2,8.0,False,True,False,False,False,False,True,False,False
2022-05-20,1,320.0,1,False,True,2,3.0,False,True,True,False,False,False,False,True,False
2022-07-08,2,900.0,2,True,False,3,4.0,False,True,True,False,False,False,False,True,False
2022-06-12,3,1450.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-29,2,800.0,2,True,False,4,4.0,False,True,True,False,False,False,False,True,False
2022-05-10,2,700.0,1,False,False,4,4.0,True,False,False,False,False,True,False,True,False
2022-06-29,2,1200.0,2,True,False,1,3.0,True,False,True,False,False,False,False,False,False
2022-07-06,2,600.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-06-01,1,428.0,2,True,False,7,11.0,True,False,False,False,False,False,True,True,False
2022-05-05,2,800.0,1,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-04-29,1,400.0,1,True,False,4,4.0,True,False,False,True,False,False,False,False,False
2022-04-30,1,950.0,1,True,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-06-26,3,1430.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-22,3,1250.0,3,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-22,2,830.0,2,True,False,9,21.0,True,False,False,False,False,False,True,True,False
2022-05-03,2,1200.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-24,2,1000.0,2,False,True,4,8.0,True,False,False,False,False,False,True,False,False
2022-06-28,3,1350.0,3,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-06-12,2,700.0,1,False,True,3,4.0,True,False,False,True,False,False,False,False,False
2022-07-05,2,1200.0,1,True,False,1,1.0,True,False,False,False,False,False,False,True,False
2022-05-19,3,1125.0,3,True,False,8,12.0,True,False,True,False,False,False,False,False,True
2022-06-18,2,1100.0,2,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-07-02,3,1146.0,2,True,False,1,2.0,True,False,True,False,False,False,False,True,False
2022-07-06,2,1374.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,1030.0,2,True,False,3,6.0,False,True,False,False,True,False,False,False,True
2022-05-23,1,500.0,1,True,False,1,4.0,False,True,False,False,False,False,False,True,False
2022-06-20,2,850.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-07-10,2,1200.0,2,False,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-07-06,4,2650.0,3,True,False,14,48.0,True,False,False,False,False,False,True,True,False
2022-05-19,2,900.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-10,2,600.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-04-29,2,60.0,1,True,False,1,3.0,False,True,False,True,False,False,False,True,False
2022-07-06,1,550.0,1,False,True,0,1.0,False,True,True,False,False,False,False,True,False
2022-06-30,1,460.0,2,False,True,7,12.0,True,False,False,False,False,False,True,True,False
2022-05-18,2,650.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-29,1,450.0,1,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-07-06,3,1330.0,4,True,False,11,51.0,True,False,False,False,False,False,True,True,False
2022-06-08,2,900.0,1,False,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-05-16,3,450.0,3,True,False,0,3.0,True,False,True,False,False,False,False,False,False
2022-05-10,1,600.0,1,False,True,0,3.0,False,True,False,False,False,False,False,True,False
2022-06-04,2,719.0,2,True,False,14,20.0,True,False,False,False,False,False,True,False,True
2022-05-30,2,650.0,2,False,False,2,2.0,True,False,True,False,False,False,False,True,False
2022-05-06,1,650.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-07-09,2,760.0,2,False,True,3,11.0,True,False,False,False,False,False,True,False,True
2022-04-28,3,1600.0,2,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-30,1,650.0,1,False,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-04,3,1650.0,3,True,False,2,2.0,True,False,True,False,False,False,False,False,True
2022-05-27,3,900.0,2,False,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,1000.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-06,1,8000.0,10,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-05-23,2,540.0,1,False,True,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-16,2,1150.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-06-04,1,250.0,1,False,True,2,3.0,False,True,False,False,False,False,False,True,False
2022-07-07,2,710.0,2,True,False,15,18.0,True,False,False,False,False,False,True,True,False
2022-07-06,3,100.0,2,True,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-07-10,3,1600.0,3,True,False,2,5.0,True,False,False,False,True,False,False,True,False
2022-05-20,2,900.0,2,False,True,0,3.0,False,True,True,False,False,False,False,True,False
2022-05-12,2,1000.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-05-14,1,650.0,1,False,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-23,1,475.0,1,False,True,10,18.0,True,False,False,False,False,False,True,True,False
2022-06-22,2,1200.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-22,2,1050.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-04-29,4,900.0,2,False,True,3,5.0,False,True,False,True,False,False,False,True,False
2022-06-02,2,242.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-06-30,2,700.0,2,False,True,1,2.0,False,True,False,False,False,False,False,True,False
2022-06-08,3,800.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False
2022-07-09,1,300.0,1,False,True,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-29,2,840.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,1100.0,2,True,False,2,10.0,True,False,False,False,False,False,False,True,False
2022-05-31,3,1850.0,4,True,False,35,55.0,True,False,False,False,False,False,True,False,False
2022-07-03,2,1100.0,2,False,True,2,2.0,False,True,True,False,False,False,False,True,False
2022-07-01,3,1030.0,3,False,False,10,14.0,True,False,False,False,False,False,True,False,True
2022-06-13,1,300.0,1,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-22,3,700.0,2,False,False,1,3.0,False,True,False,True,False,False,False,True,False
2022-05-06,2,750.0,2,False,True,0,1.0,True,False,True,False,False,False,False,True,False
